zip,hsa
07066,31048
07067,31010
07068,31026
07069,31044
07070,31040
07071,31040
07072,31016
07073,31040
07074,31016
07075,31016
07076,31044
07077,31010
07078,31059
07079,31026
07080,31044
07081,31059
07082,31007
07083,31064
07086,31020
07087,31020
07088,31059
07090,31059
07091,31059
07092,31059
07093,31037
07094,31054
07095,31010
07096,31054
07097,31023
07099,31024
07101,31035
07102,31035
07103,31035
07104,31035
07105,31035
07106,31035
07107,31035
07108,31035
07109,31003
07110,31003
07111,31022
07112,31035
07114,31035
07175,31035
07184,31035
07188,31035
07189,31035
07191,31035
07192,31035
07193,31035
07195,31035
07198,31035
07199,31035
07201,31011
07202,31011
07203,31011
07204,31064
07205,31011
07206,31011
07207,31011
07208,31011
07302,31023
07303,31023
07304,31023
07305,31023
07306,31023
07307,31023
07308,31023
07310,31023
07311,31023
07395,31023
07399,31023
07401,31050
07403,31046
07405,31046
07407,31041
07410,31050
07416,31060
07417,31050
07418,33133
07419,31060
07420,31046
07421,31046
07422,31060
07423,31050
07424,31041
07428,31060
07430,31050
07432,31050
07435,31046
07436,31050
07438,31008
07439,31036
07440,31046
07442,31046
07444,31046
07446,31050
07450,31050
07451,31050
07452,31050
07456,31046
07457,31046
07458,31050
07460,31060
07461,31060
07462,31060
07463,31050
07465,31046
07470,31066
07474,31066
07480,31046
07481,31050
07495,31050
07501,31041
07502,31066
07503,31041
07504,31041
07505,31041
07506,31050
07507,31050
07508,31066
07509,31041
07510,31041
07511,31066
07512,31066
07513,31041
07514,31041
07522,31041
07524,31041
07533,31041
07538,31066
07543,31041
07544,31041
07601,31016
07602,31016
07603,31061
07604,31016
07605,31013
07606,31016
07607,31016
07608,31016
07620,31013
07621,31061
07624,31067
07626,31013
07627,31013
07628,31013
07630,31067
07631,31013
07632,31013
07640,31067
07641,31013
07642,31067
07643,31016
07644,31016
07645,31067
07646,31061
07647,31067
07648,31067
07649,31067
07650,31013
07652,31039
07653,31039
07656,31067
07657,31061
07660,31061
07661,31016
07662,31016
07663,31016
07666,31061
07670,31013
07675,31067
07676,31067
07677,31067
07699,31016
07701,31049
07702,31049
07703,31049
07704,31049
07710,31015
07711,31027
07712,31033
07715,31033
07716,31049
07717,31033
07718,31049
07719,31033
07720,31033
07721,31021
07722,31049
07723,31027
07724,31027
07726,31015
07727,31033
07728,31015
07730,31021
07731,31025
07732,31049
07733,31021
07734,31021
07735,31021
07737,31049
07738,31049
07739,31049
07740,31027
07746,31015
07747,31021
07748,31049
07750,31027
07751,31021
07752,31049
07753,31033
07754,31033
07755,31027
07756,31033
07757,31027
07758,31049
07760,31049
07762,31033
07763,31015
07764,31027
07765,31021
07799,31027
07801,31008
07802,31008
07803,31008
07806,31008
07820,31017
07821,31036
07822,31060
07823,31043
07825,31036
07826,31036
07827,33102
07828,31008
07829,31043
07830,31014
07831,31014
07832,31036
07833,31036
07834,31007
07836,31008
07837,31036
07838,31036
07839,31036
07840,31017
07842,31007
07843,31008
07844,31036
07845,31008
07846,31036
07847,31008
07848,31036
07849,31008
07850,31008
07851,31036
07852,31008
07853,31017
07855,31036
07856,31008
07857,31008
07860,31036
07863,31043
07865,31017
07866,31007
07869,31008
07870,31017
07871,31036
07874,31008
07875,31036
07876,31008
07877,31036
07878,31007
07879,31036
07880,31017
07881,31036
07882,31043
07885,31008
07890,31036
07901,31059
07902,31059
07920,31031
07921,31031
07922,31059
07924,31031
07926,31031
07927,31031
07928,31059
07930,31031
07931,31031
07932,31031
07933,31059
07934,31031
07935,31031
07936,31031
07938,31031
07939,31031
07940,31031
07945,31031
07946,31031
07950,31031
07960,31031
07961,31031
07962,31031
07963,31031
07970,31031
07974,31059
07976,31031
07977,31031
07978,31031
07979,31014
07980,31031
07981,31031
07999,31031
08001,31004
08002,31005
08003,31005
08004,31005
08005,31028
08006,31028
08007,31005
08008,31028
08009,31005
08010,31068
08011,31032
08012,31058
08014,31069
08015,31032
08016,31068
08018,31005
08019,31032
08020,31069
08021,31058
08022,31032
08023,31053
08025,31069
08026,31005
08027,31069
08028,31058
08029,31005
08030,31005
08031,31005
08032,31058
08033,31005
08034,31005
08035,31005
08036,31032
08037,31019
08038,31053
08039,31069
08041,31032
08042,31032
08043,31005
08045,31005
08046,31068
08048,31032
08049,31005
08050,31028
08051,31069
08052,31005
08053,31005
08054,31005
08055,31032
08056,31069
08057,31032
08059,31005
08060,31032
08061,31069
08062,31069
08063,31069
08064,31032
08065,31051
08066,31069
08067,31053
08068,31032
08069,31053
08070,31053
08071,31069
08072,31053
08073,31068
08074,31069
08075,31051
08076,31051
08077,31051
08078,31005
08079,31053
08080,31058
08081,31005
08083,31005
08084,31058
08085,31069
08086,31069
08087,31028
08088,31032
08089,31005
08090,31069
08091,31005
08092,31028
08093,31069
08094,31058
08095,31019
08096,31069
08097,31069
08098,31053
08099,31005
08101,31005
08102,31005
08103,31005
08104,31005
08105,31005
08106,31005
08107,31005
08108,31005
08109,31005
08110,31005
08201,31001
08202,31006
08203,31001
08204,31006
08205,31001
08210,31006
08212,31006
08213,31001
08214,31006
08215,31001
08217,31019
08218,31006
08219,31006
08220,31001
08221,31055
08223,31055
08224,31028
08225,31055
08226,31055
08230,31055
08231,31001
08232,31001
08234,31001
08240,31001
08241,31001
08242,31006
08243,31006
08244,31055
08245,31006
08246,31055
08247,31006
08248,31055
08250,31006
08251,31006
08252,31006
08260,31006
08270,31006
08302,31004
08310,31065
08311,31004
08312,31012
08313,31004
08314,31004
08315,31004
08316,31004
08317,31065
08318,31012
08319,31065
08320,31004
08321,31004
08322,31012
08323,31004
08324,31004
08326,31065
08327,31004
08328,31012
08329,31004
08330,31001
08332,31004
08340,31065
08341,31065
08342,31001
08343,31012
08344,31012
08345,31004
08346,31065
08347,31004
08348,31004
08349,31004
08350,31065
08352,31004
08353,31004
08360,31065
08361,31065
08362,31065
08401,31001
08402,31055
08403,31055
08404,31001
08405,31001
08406,31001
08501,31063
08502,31056
08504,31047
08505,31063
08510,31015
08511,31032
08512,31047
08514,31015
08515,31032
08518,31068
08520,31047
08525,31047
08526,31015
08527,31025
08528,31047
08530,31014
08533,31015
08534,31063
08535,31015
08536,31047
08540,31047
08541,31047
08542,31047
08543,31047
08544,31047
08550,31047
08551,31014
08553,31047
08554,31068
08555,31015
08556,31014
08557,31014
08558,31047
08559,31014
08560,31063
08561,31063
08562,31032
08601,31063
08602,31063
08603,31063
08604,31063
08605,31063
08606,31063
08607,31063
08608,31063
08609,31063
08610,31063
08611,31063
08618,31063
08619,31063
08620,31063
08625,31063
08628,31063
08629,31063
08638,31063
08640,31032
08641,31032
08645,31063
08646,31063
08647,31063
08648,31063
08650,31063
08666,31063
08690,31063
08691,31063
08695,31063
08701,31025
08720,31025
08721,31062
08722,31062
08723,31045
08724,31045
08730,31045
08731,31062
08732,31062
08733,31025
08734,31062
08735,31045
08736,31045
08738,31045
08739,31045
08740,31062
08741,31062
08742,31045
08750,31033
08751,31062
08752,31062
08753,31062
08754,31062
08755,31062
08756,31062
08757,31062
08758,31028
08759,31062
08801,31014
08802,31043
08803,31014
08804,31043
08805,31056
08807,31056
08808,31043
08809,31014
08810,31047
08812,31044
08816,31034
08817,31010
08818,31010
08820,31010
08821,31031
08822,31014
08823,31047
08824,31047
08825,31014
08826,31014
08827,31014
08828,31034
08829,31014
08830,31010
08831,31047
08832,31042
08833,31014
08834,31043
08835,31056
08836,31056
08837,31010
08840,31010
08844,31056
08846,31056
08848,31043
08850,31034
08852,31047
08853,31056
08854,31034
08855,31034
08857,31034
08858,31014
08859,31057
08861,31042
08862,31042
08863,31010
08865,31043
08867,31014
08868,31014
08869,31056
08870,31014
08871,31057
08872,31057
08873,31034
08875,31034
08876,31056
08879,31057
08880,31056
08882,31034
08884,31034
08885,31014
08886,31043
08887,31014
08888,31014
08889,31014
08890,31034
08899,31010
08901,31034
08902,31034
08903,31034
08904,31034
08906,31010
08933,31034
08989,31010
10001,33080
10002,33080
10003,33080
10004,33080
10005,33080
10006,33080
10007,33080
10008,33080
10009,33080
10010,33080
10011,33080
10012,33080
10013,33080
10014,33080
10016,33080
10017,33080
10018,33080
10019,33080
10020,33080
10021,33080
10022,33080
10023,33080
10024,33080
10025,33080
10026,33080
10027,33080
10028,33080
10029,33080
10030,33080
10031,33080
10032,33080
10033,33080
10034,33080
10035,33080
10036,33080
10037,33080
10038,33080
10039,33080
10040,33080
10041,33080
10043,33080
10044,33080
10045,33080
10055,33080
10060,33080
10065,33080
10069,33080
10075,33080
10080,33080
10081,33080
10087,33080
10090,33080
10101,33080
10102,33080
10103,33080
10104,33080
10105,33080
10106,33080
10107,33080
10108,33080
10109,33080
10110,33080
10111,33080
10112,33080
10113,33080
10114,33080
10115,33080
10116,33080
10117,33080
10118,33080
10119,33080
10120,33080
10121,33080
10122,33080
10123,33080
10124,33080
10125,33080
10126,33080
10128,33080
10129,33080
10130,33080
10131,33080
10132,33080
10133,33080
10138,33080
10150,33080
10151,33080
10152,33080
10153,33080
10154,33080
10155,33080
10156,33080
10157,33080
10158,33080
10159,33080
10160,33080
10162,33080
10163,33080
10164,33080
10165,33080
10166,33080
10167,33080
10168,33080
10169,33080
10170,33080
10171,33080
10172,33080
10173,33080
10174,33080
10175,33080
10176,33080
10177,33080
10178,33080
10179,33080
10185,33080
10199,33080
10203,33080
10211,33080
10212,33080
10213,33080
10242,33080
10249,33080
10256,33080
10258,33080
10259,33080
10260,33080
10261,33080
10265,33080
10268,33080
10269,33080
10270,33080
10271,33080
10272,33080
10273,33080
10274,33080
10275,33080
10276,33080
10277,33080
10278,33080
10279,33080
10280,33080
10281,33080
10282,33080
10285,33080
10286,33080
10301,33121
10302,33121
10303,33121
10304,33121
10305,33121
10306,33121
10307,33121
10308,33121
10309,33121
10310,33121
10311,33121
10312,33121
10313,33121
10314,33121
10451,33012
10452,33012
10453,33012
10454,33012
10455,33012
10456,33012
10457,33012
10458,33012
10459,33012
10460,33012
10461,33012
10462,33012
10463,33080
10464,33012
10465,33012
10466,33012
10467,33012
10468,33012
10469,33012
10470,33012
10471,33080
10472,33012
10473,33012
10474,33012
10475,33012
10501,33077
10502,33032
10503,33085
10504,33077
10505,33077
10506,33077
10507,33077
10509,33018
10510,33085
10511,33096
10512,33018
10514,33077
10516,33024
10517,33096
10518,33077
10519,33077
10520,33085
10521,33085
10522,33032
10523,33085
10524,33096
10526,33077
10527,33077
10528,33100
10530,33139
10532,33139
10533,33085
10535,33077
10536,33077
10537,33096
10538,33079
10540,33077
10541,33018
10542,33018
10543,33100
10545,33085
10546,33077
10547,33096
10548,33096
10549,33077
10550,33078
10551,33078
10552,33078
10553,33078
10560,33018
10562,33085
10566,33096
10567,33096
10570,33077
10573,33100
10576,33077
10577,33139
10578,33077
10579,33096
10580,33100
10583,33139
10587,33077
10588,33096
10589,33077
10590,33077
10591,33085
10594,33077
10595,33139
10596,33096
10597,33077
10598,33077
10601,33139
10602,33139
10603,33139
10604,33139
10605,33139
10606,33139
10607,33139
10610,33139
10701,33140
10702,33140
10703,33140
10704,33140
10705,33140
10706,33140
10707,33013
10708,33013
10709,33013
10710,33013
10801,33079
10802,33079
10803,33079
10804,33079
10805,33079
10901,33123
10910,33045
10911,33088
10912,33133
10913,33088
10914,33028
10915,33074
10916,33045
10917,33028
10918,33045
10919,33074
10920,33088
10921,33045
10922,33028
10923,33088
10924,33045
10925,33133
10926,33045
10927,33088
10928,33028
10930,33028
10931,33123
10932,33074
10933,33074
10940,33074
10941,33074
10949,33045
10950,33045
10952,33123
10953,33028
10954,33088
10956,33088
10958,33074
10959,33133
10960,33088
10962,33088
10963,33074
10964,33088
10965,33088
10968,33088
10969,33074
10970,33123
10973,33074
10974,33123
10975,33045
10976,33088
10977,33123
10979,33123
10980,33088
10981,33045
10982,33123
10983,33088
10984,33088
10985,33074
10986,33088
10987,33123
10988,33074
10989,33088
10990,33133
10992,33028
10993,33088
10994,33088
10996,33028
10997,33028
10998,33074
11001,33075
11002,33075
11003,33130
11004,33070
11005,33070
11010,33130
11020,33070
11021,33070
11022,33070
11023,33070
11024,33070
11026,33070
11027,33070
11030,33070
11040,33075
11042,33070
11050,33070
11051,33070
11052,33070
11053,33070
11054,33070
11055,33070
11096,33038
11101,33080
11102,33067
11103,33067
11104,33080
11105,33067
11106,33067
11109,33080
11120,33080
11201,33014
11202,33014
11203,33014
11204,33014
11205,33014
11206,33014
11207,33014
11208,33014
11209,33014
11210,33014
11211,33080
11212,33014
11213,33014
11214,33014
11215,33014
11216,33014
11217,33014
11218,33014
11219,33014
11220,33014
11221,33014
11222,33080
11223,33014
11224,33014
11225,33014
11226,33014
11228,33014
11229,33014
11230,33014
11231,33014
11232,33014
11233,33014
11234,33014
11235,33014
11236,33014
11237,33014
11238,33014
11239,33014
11241,33014
11242,33014
11243,33014
11245,33014
11247,33014
11249,33080
11251,33014
11252,33014
11256,33014
11351,33039
11352,33039
11354,33039
11355,33039
11356,33039
11357,33039
11358,33039
11359,33039
11360,33039
11361,33039
11362,33070
11363,33070
11364,33039
11365,33039
11366,33039
11367,33039
11368,33039
11369,33039
11370,33039
11371,33039
11372,33039
11373,33039
11374,33039
11375,33039
11377,33080
11378,33057
11379,33057
11380,33039
11381,33057
11385,33057
11386,33057
11405,33057
11411,33057
11412,33057
11413,33057
11414,33057
11415,33039
11416,33057
11417,33057
11418,33057
11419,33057
11420,33057
11421,33057
11422,33130
11423,33057
11424,33039
11425,33057
11426,33070
11427,33039
11428,33039
11429,33057
11430,33057
11431,33057
11432,33057
11433,33057
11434,33057
11435,33039
11436,33057
11439,33057
11451,33057
11499,33057
11501,33075
11507,33075
11509,33066
11510,33089
11514,33075
11516,33038
11518,33089
11520,33089
11530,33075
11531,33075
11542,33042
11545,33042
11547,33042
11548,33042
11549,33075
11550,33108
11551,33108
11552,33108
11553,33034
11554,33034
11555,33034
11556,33034
11557,33089
11558,33066
11559,33038
11560,33042
11561,33066
11563,33089
11565,33108
11566,33089
11568,33075
11569,33066
11570,33108
11571,33108
11572,33089
11575,33034
11576,33070
11577,33070
11579,33042
11580,33130
11581,33130
11582,33130
11590,33075
11596,33075
11598,33038
11599,33075
11690,33038
11691,33038
11692,33038
11693,33038
11694,33038
11695,33038
11697,33038
11701,33003
11702,33137
11703,33137
11704,33137
11705,33095
11706,33008
11707,33137
11709,33042
11710,33034
11713,33095
11714,33009
11715,33095
11716,33008
11717,33008
11718,33008
11719,33095
11720,33101
11721,33053
11722,33116
11724,33053
11725,33116
11726,33003
11727,33101
11729,33137
11730,33008
11731,33053
11732,33042
11733,33101
11735,33009
11737,33009
11738,33101
11739,33008
11740,33053
11741,33095
11742,33095
11743,33053
11746,33053
11747,33053
11749,33116
11751,33008
11752,33008
11753,33124
11754,33116
11755,33122
11756,33009
11757,33137
11758,33003
11760,33116
11762,33003
11763,33095
11764,33101
11765,33042
11766,33101
11767,33116
11768,33053
11769,33008
11770,33008
11771,33042
11772,33095
11773,33124
11775,33053
11776,33101
11777,33101
11778,33101
11779,33116
11780,33116
11782,33008
11783,33114
11784,33101
11786,33101
11787,33116
11788,33116
11789,33101
11790,33122
11791,33124
11792,33101
11793,33009
11794,33101
11795,33137
11796,33008
11797,33124
11798,33137
11801,33098
11802,33098
11803,33098
11804,33098
11815,33098
11853,33075
11901,33106
11930,33118
11931,33106
11932,33118
11933,33106
11934,33095
11935,33048
11937,33118
11939,33048
11940,33106
11941,33106
11942,33118
11944,33048
11946,33118
11947,33106
11948,33106
11949,33106
11950,33095
11951,33095
11952,33106
11953,33101
11954,33118
11955,33095
11956,33048
11957,33048
11958,33048
11959,33118
11960,33106
11961,33101
11962,33118
11963,33118
11964,33048
11965,33048
11967,33095
11968,33118
11969,33118
11970,33106
11971,33048
11972,33106
11973,33101
11975,33118
11976,33118
11977,33106
11978,33106
11980,33095
12007,33001
12008,33113
12009,33001
12010,33004
12015,33020
12016,33004
12017,22051
12018,33127
12019,33113
12020,33112
12022,47002
12023,33001
12024,22051
12025,33004
12027,33113
12028,47002
12029,22051
12031,33004
12032,33044
12033,33001
12035,33023
12036,33093
12037,22051
12040,47002
12041,33001
12042,33001
12043,33023
12045,33001
12046,33001
12047,33127
12050,33020
12051,33001
12052,33127
12053,33113
12054,33001
12055,33001
12056,33113
12057,47002
12058,33001
12059,33001
12060,22051
12061,33001
12062,22051
12063,33001
12064,33093
12065,33113
12066,33113
12067,33001
12068,33004
12069,33004
12070,33004
12071,33023
12072,33004
12073,33023
12074,33113
12075,33020
12076,33071
12077,33001
12078,33044
12082,33127
12083,33001
12084,33001
12085,33001
12086,33004
12087,33001
12089,47002
12090,47002
12092,33023
12093,33093
12094,33127
12095,33044
12106,33020
12107,33001
12108,33044
12110,33001
12115,33001
12116,33093
12117,33044
12118,33127
12120,33001
12121,33127
12122,33023
12123,33001
12124,33001
12125,22051
12128,33001
12130,33001
12131,33093
12132,33001
12133,47002
12134,33044
12136,22051
12137,33113
12138,47002
12139,33128
12140,33127
12141,33113
12143,33001
12144,33001
12147,33001
12148,33113
12149,33023
12150,33113
12151,33113
12153,33127
12154,33127
12155,33093
12156,33001
12157,33023
12158,33001
12159,33001
12160,33023
12161,33001
12164,33044
12165,22051
12166,33004
12167,33093
12168,22051
12169,22051
12170,33127
12172,33020
12173,33020
12174,33020
12175,33023
12176,33001
12177,33004
12180,33127
